@ HyperIMU - ianovir
@ Date:Thu Jun 05 19:03:08 GMT+05:30 2025, Sampling Rate:150ms

bmi160_accelerometer.x,bmi160_accelerometer.y,bmi160_accelerometer.z,bmi160_gyroscope.x,bmi160_gyroscope.y,bmi160_gyroscope.z
-9.694815,-5.490484,5.519232,-1.4294052,-0.034179688,-2.1295547
-8.119389,-1.8203793,-0.1287651,-2.651329,-0.42524338,-1.3049698
-11.559813,-4.130665,2.3228626,-1.9407654,1.0256577,-0.7510185
-11.049843,-3.6111126,7.0251846,-0.3578186,0.048866272,-0.31108856
-10.697985,-5.9645195,5.4832973,2.5919151,0.53993225,2.1101952
-8.284388,-6.137005,1.9710045,3.1565475,-0.13431549,2.5192833
-4.958954,-6.61104,0.42432594,-0.19906998,-0.49654007,1.0215187
-10.254793,-6.4840717,0.37401772,-0.9713173,0.60495377,-2.0549202
-7.312361,-4.142643,2.86158,-2.428627,-0.8705139,-0.885334
-7.6645184,-3.5512218,2.193798,-2.2230148,0.39934158,-0.9758568
-11.504713,-2.514513,7.922947,-1.3932228,0.6741142,-1.0898781
-13.549383,-3.7428722,3.6853771,3.3099556,0.2437973,1.608448
-7.3794384,-7.674101,0.56087685,4.039612,0.08398056,2.4383736
-5.107483,-5.133835,-0.34407234,0.62444687,0.9734535,0.80215454
-9.699606,-10.930061,2.5815907,-2.0866966,-0.035247803,-0.28024673
-9.120163,-4.985306,-0.09043503,-1.4049721,-1.478672,-1.8685341
-8.559885,-2.4450397,-0.08085251,-2.1857643,-0.3058815,-1.5041733
-14.380068,-1.9254875,5.287155,0.10454178,0.69547653,-1.6043091
-15.206261,-2.9861526,2.964592,1.7418289,0.7795906,2.4191475
-8.682062,-7.556715,2.7181416,2.447052,-0.06942749,3.434391
-5.696209,-6.263973,-0.31532478,1.3380814,0.89468,1.5583801
-9.5989895,-6.338238,4.0564003,-0.75408936,0.07329941,0.1650238
-12.163212,-2.9861526,0.6950321,-0.83927155,-0.43685913,-2.0784187
-8.624567,-0.88638306,0.1203804,-1.9780159,-0.8416748,-1.3529015
-12.967545,-1.4801998,4.753229,-1.9525146,-0.29520035,-1.2484932
-15.10804,1.3448467,2.4138966,1.7653275,0.6805229,0.871315
-11.0067215,-6.7236347,3.738081,2.4331665,0.055274963,3.2735062
-4.619074,-5.459341,0.52254677,1.7450333,0.18732071,1.5637207
-5.0907135,-5.536001,1.576025,-1.2994957,-0.30694962,-0.3994751
-14.358507,-6.0483665,3.369154,-2.4499893,-0.63819885,-2.6856422
-8.921326,-0.9917908,-0.65071297,-2.3072624,-0.41456223,-1.334877
-11.186394,-4.956558,5.263199,-1.3964272,1.2408829,-1.8653297
-13.630835,-2.330349,3.1250992,0.60094833,-0.66490173,0.5698395
-13.290655,-7.327034,5.002075,3.1948662,2.3509216,3.2510757
-6.2085743,-7.334221,1.2936401,1.5288734,-0.39640427,3.1126213
-4.209421,-5.9764977,1.3532314,-0.66143036,-0.43685913,0.10854721
-10.906105,-5.7659817,3.8096504,-2.5650787,-0.37303925,-2.7378464
-10.266771,-2.4594135,1.4562435,-2.4776268,-0.5711746,-2.1146011
-9.455252,-3.7812023,3.0340652,-2.252922,0.55274963,-1.4211273
-15.201469,-0.3716221,7.6429577,0.7042885,0.5058861,-0.028839111
-15.680296,-5.866598,3.699751,3.4259796,1.4976311,2.7377129
-8.703623,-9.237549,2.5384693,1.5011024,-0.6467438,3.9105034
-4.176182,-6.4601154,1.1666718,0.8970833,0.4727745,1.001358
-6.900612,-9.098602,-1.8069038,-1.4901543,-0.56690216,-1.6160583
-11.911671,-5.2991333,3.6063213,-2.2645378,-0.21856308,-3.4174347
-11.325041,-3.1179123,3.8791237,-3.1317139,-0.2855873,-1.4200592
-12.828598,-0.031742096,7.6621227,-0.43766022,0.08611679,0.34086227
-12.450388,-3.1610336,3.7740154,3.4175682,1.3793373,0.7733154
-13.185547,-8.583841,5.349142,2.711277,0.124435425,3.702755
-3.0053177,-7.2599564,-0.9115372,2.0721436,-0.55194855,1.8428993
-7.0922623,-8.547907,-2.7525787,-1.1407471,0.38759232,-1.0717201
-14.121639,-8.892878,4.741251,-3.2797813,0.21081924,-2.798462
-9.881374,-2.8163624,2.7492847,-2.9218292,-0.20040512,-1.5884209
-11.839802,-2.377962,4.98291,-1.3048363,0.01695633,-0.7755852
-13.683538,-0.8052311,3.9773445,3.1022072,0.6518173,0.59013367
-15.062523,-9.953243,5.7851467,3.6955452,0.39079666,3.661232
-4.8056335,-7.6381664,0.97262573,1.4713287,-0.26649475,2.5704193
-3.0628128,-7.118614,1.5616512,-0.33538818,-1.2646484,-1.2059021
-15.438337,-8.164906,5.8279686,-3.7122345,1.5455627,-3.2938004
-11.260359,-2.239315,5.11467,-3.2691002,-0.6968117,-1.9526482
-10.884544,-1.9590263,4.35795,-1.1929512,-0.42310715,-0.45381546
-13.183151,-2.8139668,5.9525414,1.709919,0.52497864,0.07663727
-14.416002,-9.254318,6.702074,3.5112953,0.56129456,3.1466675
-5.4425716,-7.2144394,-0.04491806,2.7271652,0.2150917,2.2976494
-3.1250992,-6.8886337,0.10361099,-0.83927155,0.002002716,0.46863556
-9.943661,-8.753931,1.281662,-2.6023293,-0.056610107,-2.8816414
-11.356184,-4.4849186,3.0508347,-2.7568054,-0.3985405,-2.8166199
-10.333849,-3.5991344,4.391489,-2.7801704,-0.00333786,-1.3507652
-15.06971,-1.9949608,6.2040825,1.2496948,-1.5607834,1.6105843
-16.077671,-9.874487,4.3747196,3.3418655,1.1653137,3.434391
-7.2884045,-7.757948,2.7828236,2.0433044,-0.050201416,3.1297112
-3.1538467,-6.050762,-0.99777985,0.10454178,0.13832092,0.6284523
-7.7840004,-10.496752,1.1139679,-1.8224716,-0.13965607,-2.5055313
-13.144821,-4.0923347,2.7037678,0.010814667,-0.072631836,-3.4994125
-8.839874,-4.089939,4.5951176,-2.0184708,0.4078865,-1.3124466
-15.503019,-0.40755653,1.7437191,-0.2938652,-2.60046,1.2633133
-15.086479,-7.4824505,3.8719368,1.9431686,0.93299866,3.3618927
-6.045971,-8.253544,3.647047,2.3182106,-0.77344894,2.3573303
-2.2318287,-6.4936543,0.44349098,1.1857414,0.537796,0.05634308
-10.788719,-10.977974,0.7645054,-2.659874,-0.32403946,-2.5491905
-10.400927,-6.2160606,5.2775726,-0.4301834,-1.6129875,-2.91996
-7.7768135,-2.0284996,1.6790371,-2.4872398,-1.6033745,-0.1640892
-14.150387,-1.659872,5.686926,1.4521027,1.4432907,-0.8395386
-16.053715,-5.9573326,1.7604885,1.5351486,1.8194008,3.1339836
-7.7384834,-7.5662975,5.1098785,1.9356918,1.2483597,3.128643
-4.743347,-7.3485947,2.7205372,0.62444687,0.60709,1.0982895
-8.049915,-8.646128,-0.39438057,-0.6368637,-0.67972183,-1.9260788
-10.669237,-5.1098785,-0.300951,-1.802311,-1.4691925,-2.4554634
-10.573412,-0.8387699,-0.0401268,-0.9160423,-1.2848091,-1.9111252
-13.910824,-3.1562424,1.686224,-0.5080223,-0.18331528,-0.6008148
-14.296221,-3.0316696,1.8104973,2.5120735,1.988697,0.89694977
-8.576654,-6.5703144,3.3475933,1.0611725,0.9703827,3.3438683
-4.161808,-7.1305923,1.0804291,0.42938232,0.46115875,1.9184685
-8.732071,-6.084301,3.0963516,0.32938004,-0.0012016296,-1.5180588
-10.7024765,-4.3654366,-0.8396683,-0.51122665,-1.3359451,-1.835556
-9.309118,-3.158638,-0.5980091,-1.5626526,-1.0515594,-2.4150085
-15.457502,-4.1785774,-3.6171017,0.011882782,1.1578369,-1.4946938
-9.740032,-5.332672,5.7851467,-1.210041,0.6357956,0.7551575
-10.4704,-8.093037,5.8495293,1.0014915,0.12336731,3.7752533
-3.4458141,-7.640562,-1.4933758,1.7109871,-1.0611725,2.4788284
-4.4130497,-7.908573,0.08684158,0.319767,-0.4699707,-1.2901497
-12.749542,-9.304626,2.9358444,-2.2369003,0.8797264,-4.2292023
-9.146515,-2.4905567,2.1650505,-2.7897835,-1.4339447,-1.7694664
-11.370558,-5.3922634,2.9478226,-1.9642639,0.84674835,-0.8042908
-13.925198,-5.9693108,3.0460434,2.8891182,0.56770325,1.2516975
-12.241968,-10.271862,5.809103,1.8430328,-0.33138275,4.790497
-1.3292751,-8.188862,-2.9921417,2.5696182,0.7785225,1.8482399
-1.3484402,-7.9373207,0.5105686,-1.3836098,-0.1417923,-1.3113785
-20.482935,-8.744349,1.3652096,-2.9325104,0.26836395,-5.1197433
-8.626963,-1.9710045,2.2033806,-2.71101,-1.9133949,-1.2368774
-10.724037,-3.0340652,1.5616512,-0.9372711,1.3825417,-1.6043091
-10.946831,-7.738783,3.974949,1.4435577,-1.2954903,0.7626343
-15.22303,-6.886238,2.6151295,3.0297089,0.9798622,3.1872559
-5.176956,-7.743574,0.66388893,1.7077827,-0.85769653,4.0426826
-2.5504475,-9.031525,-0.7462387,-0.9916115,1.6765404,-1.8920326
-11.98354,-6.591875,3.074791,-3.0433273,-0.0054740906,-2.5268936
-9.156097,0.964241,1.21698,-2.557602,-1.4191246,-1.612854
-7.9852333,-0.7956486,0.59441566,-0.5367279,1.0215187,-0.08211136
-15.986637,-3.2113419,5.878277,0.3548813,0.83927155,-0.31536102
-14.717852,-5.504858,3.3595715,3.3919334,0.86170197,2.321148
-7.5662975,-6.6589527,0.96543884,2.0976448,-1.0207176,3.169098
-5.79443,-5.30632,-0.19584274,0.12269974,0.1937294,0.18424988
-5.993267,-5.3111115,-1.7877388,-0.6783867,0.62618256,-0.857563
-11.823032,-0.4123478,1.0301208,-3.0166245,-0.3771782,-2.2626686
-7.7624397,-0.13235855,0.69742775,-1.5774727,1.0598373,-1.6320801
-15.366468,1.1271439,4.6741734,-2.8409195,-0.02149582,-0.63713074
-14.128826,-3.5128918,4.039631,3.7370682,-0.579586,1.7693329
-9.692419,-7.1689224,-1.3975506,3.6679077,-0.99401474,2.8857803
-6.606249,-4.64303,-1.1343307,0.65956116,0.42804718,0.87451935
-8.799149,-8.198444,-0.5548878,-1.2909508,0.7487488,-1.7012405
-11.861362,-4.0420265,0.18745804,-2.2720146,0.31843185,-2.6398468
-10.005947,-1.5712337,2.3159752,-2.1474457,0.5739784,-1.4083099
-14.514223,-1.0133514,6.187313,-1.2824059,0.52604675,-2.5780296
-12.019474,-2.2417107,1.5880032,2.874298,0.17450333,1.0854721
-10.889336,-6.6805134,3.0915604,3.1991386,1.5402222,2.8932571
-4.580744,-7.8393993,1.1738586,1.1356735,0.40895462,1.9546509
-10.494356,-8.313435,-1.1511002,-0.8627701,-0.35381317,0.28118134
-7.492033,-7.5662975,-1.9242897,-2.3231506,-1.1314011,-1.0834694
-12.440805,-4.329502,2.5456562,-3.3202362,0.2012062,-3.0062103
-17.502172,1.1223526,6.129818,-0.6240463,0.30561447,-0.91083527
-13.843746,-1.6311245,2.5384693,2.8071404,1.274929,1.9792175
-12.203938,-8.342182,2.7900105,1.5224648,-0.33885956,3.9616394
-3.7880898,-7.2192307,0.17308426,1.1932182,0.3854561,1.9387627
-6.182522,-7.693266,1.7005978,-0.64113617,-0.2781105,-2.358532
-17.837261,-3.647047,0.51296425,-1.7000389,-0.022563934,-2.9912567
-9.122559,-1.401144,-1.4262981,-1.803379,-0.65315247,-1.3220596
-9.881374,-6.2088737,6.8886337,-2.0025826,0.90963364,-1.9676018
-10.728828,-4.5040836,3.7141247,1.5278053,-0.40067673,1.1312675
-11.059425,-7.4489117,4.0036964,4.0800667,1.0480881,2.812214
-3.4386272,-8.2559395,-1.5844097,1.6641235,-0.06088257,2.6630783
-6.1130486,-6.9030075,3.4122753,-0.936203,-0.37931442,-1.774807
-14.882851,-5.3970547,-0.945076,-1.1993599,-0.4837227,-1.8856239
-7.2045574,-2.6151295,-0.48301888,-1.9567871,-0.8694458,-1.4008331
-12.594126,-6.141796,3.9390144,-2.2805595,0.64540863,-0.7989502
-11.538252,-4.551996,3.974949,2.1637344,0.022296906,-1.0088348
-12.30665,-8.516764,5.0523834,2.7698898,1.1886787,3.6090279
-3.23979,-7.5806713,-1.0960007,1.4233971,-0.15888214,2.5128746
-6.8311386,-5.6965084,0.81211853,0.022563934,1.5828133,-0.6711769
-12.680368,-8.990799,4.64303,-0.9415436,-0.9248543,-3.9681816
-10.367388,-0.97262573,-3.6099148,-0.49734116,-1.2678528,-2.6184845
-11.674803,-6.5319843,3.967762,-1.6936302,0.28318405,-0.9854698
-9.483999,-6.11784,2.780428,1.9335556,0.4802513,0.28972626
-9.479208,-6.5703144,4.3938847,1.8111229,1.2269974,3.0188942
-3.735386,-8.20084,0.9223175,1.6726685,-0.3985405,3.152008
-5.176956,-7.185692,0.6471195,-1.3378143,0.0030708313,-1.1526299
-14.789421,-7.712431,3.5128918,-0.5133629,0.5953407,-3.5910034
-6.5511494,-2.083599,0.43390846,-1.8746758,-1.5266037,-1.2208557
-11.4568,-5.0380096,2.746889,-1.3335419,0.52497864,-1.5287399
-13.910824,-5.923794,5.660574,1.5096474,-1.658783,1.0204506
-11.4759655,-10.108959,4.1594124,4.0481567,0.25554657,3.4215736
-3.517683,-6.1945,0.6279545,1.9538498,-0.4763794,3.0423927
-4.20463,-7.4321423,-0.39438057,-1.5828133,1.3591766,-1.1686516
-15.426359,-7.3986034,6.0819054,-2.304058,0.74554443,-3.9799309
-6.862282,-1.3652096,0.6039982,-2.2773552,-2.1753502,-0.792675
-9.71368,-3.5152874,1.4801998,-1.265316,1.2089729,-0.055408478
-15.627592,-1.4227047,6.5966663,0.6713104,-0.21108627,0.21936417
-14.844521,-7.1473618,3.6710033,3.0957985,0.6518173,3.2788467
-5.073944,-6.0172234,0.43151283,1.4191246,-0.55942535,2.6066017
-4.669382,-6.606249,0.38599586,-0.24272919,0.68159103,-0.4283142
-9.735241,-8.37093,0.15391922,-2.4531937,-0.48585892,-2.8538704
-7.7504616,-4.310337,1.0109558,-1.9929695,-1.4765358,-2.605667
-8.684458,-4.599909,0.022159576,-0.8148384,0.9980202,-1.2538338
-13.333776,-2.6390858,4.1833687,-1.0352707,-0.9407425,0.013751984
-11.028282,-4.417841,1.1738586,2.4705505,1.1034966,2.2306252
-9.277975,-6.4840717,0.93429565,0.9045601,-0.22390366,3.229847
-4.7984467,-8.10741,0.31173134,0.6713104,0.68159103,1.2207222
-4.223795,-11.354088,-1.0840225,-2.1186066,-0.97372055,-0.16942978
-9.54389,-4.9805145,-1.2993298,-0.912838,-0.0769043,-3.217163
-9.84544,-2.7325153,1.4418697,-0.741272,0.2215004,-1.7545128
-15.021797,-2.1698418,1.5400906,-0.6518173,-1.1292648,0.6487465
-10.05386,-3.1155167,0.21380997,2.1158028,0.63365936,1.4444923
-8.7799835,-3.5655956,2.0356865,1.2826729,0.8275223,2.2455788
-6.965294,-6.747591,0.09402847,0.36128998,1.0874748,0.98960876
-6.7233353,-10.288631,1.9518394,-1.7820168,-1.1314011,0.22790909
-7.6190014,-2.1027641,-1.2514172,-0.5133629,0.3567505,-1.0599709
-8.167301,-2.6271076,1.0301208,-1.5796089,-0.089588165,-1.293354
-15.378447,1.5125408,0.8576355,-0.12123108,0.07022858,-1.7801476
-12.263529,-2.9406357,-0.06887436,1.9155312,0.17770767,2.1858978
-7.6237926,-4.128269,2.0117302,3.3675003,1.5209961,1.1205864
-8.6796665,-7.3749466,0.97502136,0.20360947,1.7597198,1.2249947
-7.781605,-10.104168,3.0723953,0.24833679,-2.5780296,1.7320824
-5.212591,-6.1394005,0.49859047,-1.3804054,-0.6062889,-2.22435
-8.337091,-3.8815193,-0.7390518,-1.8939018,-0.6180382,-1.7140579
-14.394442,-2.311184,3.204155,-1.4709282,-0.2761078,-1.774807
-15.105644,0.63394356,0.9917908,1.9335556,1.7469025,1.0279274
-10.154476,-6.778734,2.9286575,2.3672104,1.3602448,3.1765747
-6.6469746,-7.9852333,1.8464317,0.12804031,0.04673004,2.507534
-5.0332184,-6.824251,1.5927944,-0.09572983,-0.49654007,-0.14593124
-13.104095,-6.7715473,-0.42552376,-1.6180611,-0.4763794,-2.2232819
-9.388174,-2.990944,3.857563,-1.131134,-1.3061714,-2.9050064
-13.846142,-5.8450375,4.875107,-2.1772194,0.085048676,-1.8856239
-10.92527,-3.3835278,2.1458855,1.7801476,0.6847954,0.28865814
-8.535929,-6.2424126,4.161808,1.8845558,0.9862709,2.687645
-4.7361603,-8.136158,1.0828247,1.4264679,0.78920364,2.034626
-9.409735,-8.054707,3.029274,-1.1801338,0.11709213,0.32697678
-10.013134,-4.8894806,-1.0960007,1.0633087,-1.3061714,-2.0794868
-8.887787,-2.8546925,0.31412697,-1.7756081,-1.5075111,-2.0474434
-13.283468,-4.8274937,2.2369194,-1.2643814,-0.30267715,-0.2993393
-11.767933,-2.9334488,3.4290447,1.6534424,1.3666534,-1.1836052
-9.036316,-4.1450386,4.791559,0.88640213,0.7359314,2.5981903
-4.899063,-7.1114273,0.13954544,1.4286041,0.56770325,2.0558548
-10.6668415,-9.199219,2.9478226,-1.4347458,-0.12590408,0.37704468
-10.736015,-3.3835278,-0.81331635,1.3658524,-0.83099365,-1.2026978
-7.7001534,-1.8107967,-0.7869644,-1.6786766,-1.7801476,-0.75956345
-11.3466015,-6.15617,1.9302788,-1.8639946,0.05420685,-0.4634285
-12.08176,-4.039631,4.3675327,0.6180382,1.0725212,-1.3561058
-10.247606,-4.714899,5.87109,1.6129875,1.2036324,2.405262
-6.36429,-6.98925,1.5640469,1.2890816,-0.5061531,2.7163506
-3.6970558,-7.4489117,1.0852203,-0.5080223,-0.09599686,0.45902252
-14.054562,-4.355854,4.4274235,-0.46649933,0.43445587,-2.7004623
-6.11784,-2.7492847,0.62555885,-1.5125847,-1.3466263,-1.2208557
-9.404943,-4.7891636,1.5736294,-1.7713356,0.078639984,-0.9480858
-12.945984,-6.2951164,5.32279,-0.37477493,-0.012950897,-0.32390594
-11.214842,-3.8982887,3.5416393,1.8526459,1.4304733,1.9035149
-6.469698,-6.1968956,1.9925652,1.6705322,-0.09492874,2.6236916
-6.1274223,-7.5207806,1.381979,-0.09679794,0.579319,0.7551575
-5.317999,-7.4033947,4.2025337,-1.6350174,-0.2280426,-2.2786903
-7.563902,-2.1458855,-0.10720444,-1.9535828,-1.0451508,-1.0834694
-7.6237926,-3.4577923,0.08923721,-0.8414078,0.47597885,-1.1143112
-15.112831,-4.710108,4.690943,-1.0928154,0.33538818,-0.8256531
-12.713907,-4.956558,3.3212414,1.9431686,1.3016319,2.13583
-6.5487537,-6.376568,2.0668297,1.9825554,-0.25474548,2.7973938
-7.0443497,-8.097828,1.2481232,0.3921318,1.1204529,1.1834717
-4.662195,-10.07542,3.093956,-1.4006996,-0.9002876,-1.019516
-7.9660683,-3.8599586,0.3404789,-1.640358,-0.5913353,-1.3625145
-8.401773,-2.3375359,-0.15032578,-0.94047546,-0.3484726,-1.3764
-11.894901,-3.9773445,2.780428,-1.0842705,-0.015087128,-1.1089706
-14.669939,-1.6694546,2.346819,1.6481018,1.3804054,0.64554214
-7.1281967,-6.6397877,3.5224743,2.0710754,-0.25901794,2.965622
-6.096279,-7.4249554,-0.78936005,1.4233971,1.2802696,1.4444923
-4.183069,-9.776266,5.665365,-2.3892403,-0.4699707,-1.1185837
-8.466455,-3.7812023,-0.020961761,-2.1133995,-0.98119736,-1.3806725
-7.4441204,-2.239315,-0.95705414,-1.4655876,-0.23338318,-1.417923
-13.8030205,-2.6582508,5.564749,-0.8584976,1.2025642,-1.9804192
-14.902016,-4.2121162,2.064434,2.4620056,1.8928337,2.1944427
-6.61104,-7.0060196,2.8184586,1.413784,-0.291996,3.189392
-6.840721,-8.583841,0.10840225,1.7642593,1.5785408,1.566925
-2.6723251,-9.579824,4.6334476,-2.8642845,-0.6765175,-0.75208664
-14.392046,-3.0125046,2.1890068,0.24620056,0.73379517,-2.8634834
-9.747219,0.76540375,-0.7390518,-1.2547684,-1.2304688,-1.2623787
-14.449541,-1.281662,1.3005276,-0.25554657,0.5208397,-1.2506294
-17.047302,-1.2505188,2.377962,1.4127159,1.2727928,2.1613312
-6.98925,-6.2687645,1.8344536,1.2539673,-0.16849518,3.1904602
-4.8319855,-6.2376213,0.9846039,0.9332657,1.1418152,1.1184502
-7.602232,-8.229588,1.6478939,-1.3080406,-1.2731934,-0.96838
-11.150459,-4.1594124,1.1834412,-1.1450195,-0.20040512,-2.6909828
-10.03709,0.08564377,-0.66508675,-1.5689278,-0.5849266,-1.4711952
-14.071331,-1.1834412,3.0987473,-0.4941368,0.4142952,-0.91724396
-12.287485,-1.061264,2.8711624,2.7879143,1.4240646,0.5709076
-11.574186,-5.2464294,2.514513,1.4339447,0.843544,3.2426643
-4.9924927,-7.4513073,1.4730129,0.579586,0.14900208,2.136898
-7.412977,-6.984459,1.4227047,-0.39613724,-0.875721,-1.0460854
-11.571791,-6.7907124,1.7341366,-1.6137886,-0.1130867,-2.6888466
-9.71368,-1.0037689,-0.65071297,-1.5252686,-0.8534241,-1.7790794
-12.5246525,-2.990944,2.8663712,-1.2994957,0.43338776,-0.579586
-13.55657,-1.0564728,1.9877739,2.0700073,0.9916115,0.29720306
-12.234781,-6.5439625,5.1889343,1.5948296,0.22363663,3.4502792
-3.3356152,-7.8441906,-0.27459908,2.067871,-0.579586,2.1570587
-4.307642,-5.966915,0.30214882,-0.5207062,0.10427475,-1.0184479
-13.491888,-7.15934,4.338785,-3.0529404,0.8009529,-3.003006
-10.374575,0.59321785,-0.10720444,-0.4855919,-0.9120369,-1.6427612
-9.967617,-5.2799683,2.4426441,-1.6414261,0.0030708313,-0.6647682
-13.975506,-2.2225456,4.7843723,2.081623,1.3996315,-0.60935974
-12.555796,-8.140949,5.3467464,2.2286224,0.9340668,3.6963463
-5.765682,-6.977272,1.7604885,1.5766716,-0.36556244,3.4737778
-2.6103382,-7.334221,3.620695,-0.61670303,-0.6212425,-0.91724396
-11.844593,-2.7205372,2.8208542,-1.2036324,-0.35701752,-1.3561058
-6.8239517,-0.61597633,4.463358,-2.735443,-1.1026955,-1.8206024
-8.926117,-4.1713905,1.3604183,-2.0376968,0.28318405,-0.6136322
-14.7463,-3.022087,9.567846,-0.5345917,1.117382,-1.7386246
-12.469553,-4.8346806,6.359499,1.2156487,1.1706543,3.1808472
-7.3195477,-7.216835,1.9638176,1.8239403,-0.2845192,3.289528
-3.472166,-7.910969,1.1307373,-0.85422516,0.06916046,-0.030975342
-12.002705,-6.077114,3.7237072,-1.1247253,-0.39747238,-3.2022095
-7.7265053,-3.4122753,2.5720081,-2.2454453,-1.3977623,-2.214737
-11.269941,-4.793955,1.1666718,-1.5999031,0.565567,-1.3828087
-13.72636,-3.2736282,5.4425716,0.4550171,0.34606934,0.23645401
-11.7056465,-6.9868546,5.6438046,1.0100365,0.58359146,3.6229134
-6.0603447,-7.628584,2.2992058,2.0049858,-0.5551529,3.1361198
-5.9717064,-7.4057903,1.511343,-0.5516815,0.28532028,-0.1279068
-8.10741,-6.031597,3.2137375,-1.2472916,0.11602402,-3.1341171
-8.698832,-5.3850765,4.879898,-3.813572,-0.05340576,-2.174282
-12.026661,-2.746889,2.404314,-0.14152527,0.15220642,-1.8184662
-15.122414,-4.7891636,4.2288857,1.1666489,0.9575653,-0.4709053
-11.696363,-6.469698,4.8631287,1.8686676,1.1578369,3.2106209
-7.1952744,-7.6046276,0.8504486,1.437149,0.46649933,2.812214
-6.737709,-7.8561687,4.559183,-1.649971,0.81163406,1.3794708
-6.8191605,-7.1761093,3.6901684,-0.3503418,-0.3356552,-2.8315735
-8.665293,-3.1155167,1.4083309,-1.0309982,-0.82992554,-2.5226212
-12.871719,-2.7229328,0.10121536,0.07156372,0.21081924,-2.1997833
-13.597296,-3.673399,1.7101803,-0.9490204,-0.58065414,0.34406662
-13.860516,-4.4585667,1.8128929,1.3232613,1.7128563,2.7067375
-8.090641,-7.942112,3.074791,0.7139015,-0.34420013,3.5824585
-5.160187,-7.228813,2.0548515,0.08104324,0.6773186,1.2942886
-7.1880875,-9.239944,-0.5548878,-1.0480881,-0.089588165,-1.6246033
-8.84227,-4.535227,1.7269497,-1.571064,-0.95996857,-2.2808266
-9.666067,-2.4809742,-0.0880394,-1.3932228,-0.30481339,-1.7001724
-13.211599,-1.5592556,3.5943432,-0.3854561,0.39506912,-0.99494934
-16.441507,-3.5799694,2.6223164,2.3075294,1.8076515,2.2817612
-10.123333,-8.758722,3.0268784,1.3412857,-0.6616974,4.315319
-3.0915604,-7.8370037,0.14194107,1.0430145,1.1322021,1.2910843
-8.61738,-9.268692,2.605547,-0.71884155,-0.43045044,-1.4956284
-10.654863,-6.3717766,0.4530735,-1.8427658,-0.7479477,-2.9359818
-11.73679,-1.8084011,1.0540771,-0.68372726,-0.7074928,-2.682438
-14.957115,-1.3199921,2.6846027,-0.7220459,-0.7905388,-0.518837
-15.606031,-3.5009136,1.6311245,1.9474411,2.005787,1.9877625
-9.270788,-8.418543,6.2232475,-0.5228424,-0.7245827,3.8711166
-4.269312,-7.8989906,2.246502,1.9262123,1.0245895,1.9302177
-5.176956,-11.339714,0.52254677,-1.445427,-0.58919907,-0.7841301
-9.376196,-6.6996784,0.46265602,-2.2784233,-0.3261757,-2.8560066
-14.1719475,-0.8148136,0.8169098,-0.93833923,-0.0012016296,-3.0136871
-15.167931,-2.8855362,7.465681,-1.3686562,-0.09279251,-0.8980179
-14.073727,-3.7883892,1.8919487,2.7560043,1.6765404,1.9749451
-8.143345,-7.099449,4.0540047,0.8363342,-0.13965607,3.4887314
-4.891876,-7.0922623,1.0181427,1.5117836,1.1844063,1.4348793
-4.599909,-6.5487537,3.8743324,-0.6571579,-1.301899,-0.9193802
-14.02821,-7.882221,2.9286575,-1.8384933,-0.35381317,-3.1255722
-9.926891,-2.1051598,-0.17907333,-1.2792015,-1.3402176,-2.233963
-14.846916,-3.5536175,3.0340652,-0.8797264,0.46970367,-1.8141937
-14.655565,-4.1186867,3.6254864,2.2542572,0.6646347,0.4985428
-12.378519,-13.597296,7.7914867,0.23231506,-0.5551529,5.095043
-1.7434196,-7.6190014,0.18985367,2.4183464,-1.742897,1.6201973
-3.220625,-7.6645184,0.060489655,-1.316452,0.9586334,0.3717041
-13.520636,-9.8673,6.2304344,-3.4661674,1.7160606,-3.9575005
-9.608572,-2.265667,1.961422,-2.1889687,-1.9016457,-1.8931007
-9.912518,-3.608717,2.0093346,-1.3133812,0.9650421,-1.1921501
-13.06337,-1.6814327,4.8367767,0.6349945,0.015888214,0.8191109
-15.933933,-4.937393,2.6199207,1.6001701,2.0441055,3.1297112
-7.7696266,-7.9828377,4.0611916,1.6108513,-0.996151,3.0529404
-4.398676,-6.096279,0.848053,1.3806725,0.34713745,0.1502037
-9.239645,-8.69404,-2.7693481,-0.83927155,-0.26435852,-1.1569023
-9.874187,-8.523951,4.1833687,-2.8760338,-0.80228806,-2.9998016
-10.669237,-2.6917896,2.4713917,-1.7565155,-0.10347366,-2.349987
-11.743977,-3.2281113,5.1745605,-0.5367279,-0.10347366,-0.56142807
-15.936329,-2.006939,1.4993649,2.8912544,2.1570587,2.3509216
-11.231611,-8.569468,2.227337,0.90883255,0.51122665,3.6783218
-3.2086468,-8.114597,1.7580929,1.3594437,0.658226,2.0015144
-6.565523,-7.7795086,1.961422,-0.16822815,-0.7404709,-1.5649223
-11.854176,-8.3874,1.7029934,-2.2039223,-0.80762863,-2.8379822
-12.744751,-3.3574753,1.3676052,-0.7572937,-0.8331299,-3.2522774
-15.249083,-1.1379242,3.929432,-0.38118362,-0.17383575,-0.950222
-12.486322,-3.94141,1.9230919,2.1573257,1.311245,1.3347435
-9.587011,-8.562281,3.1107254,1.7461014,1.3314056,2.8654861
-4.1186867,-6.965294,2.7516804,0.9109688,0.51122665,1.9408989
